id,SQ_PRODUTO,NSUCCG,GTIN,TPGTIN,MARCA,XPROD,TPPROD,PREFIXGS1,PREFIXEMP,CNPJ,CPF,IMGURL,XORIGEM,XDESTINO,NCM,SITGTIN,DSIT,CSEG,CFAM,CCLAS,CBRICK,SUBGTIN,TPSUBGTIN,QITENSSUBGTIN,PESOB,UNIDPESOB,PESOL,UNIDPESOL,DT_FIM
265,4548110,106385456608184,33280475681199,21,AJ,F4PD5GDNMJM0VHUTUTFQ6A4J7YT8N7Y1KH92AQH5BFCR38UD6B360UBMCB4WXGL4EIHG7OBPD9S1XXVNJ99M59LJJTKTVDR901XESJMLNG00USTQAF9OD0KZ8SHLXGBOKBOGC9SGEU2LE09CJ78OCGK2CPFQ201MD186YGRXB809M2LCSS10ODNZM1GZGD9COIDHB0YC2RKBC54RA6HJ28I0HQRNFT2BAZ1FJJ6YDKDIIKCVZE5IA68UKACWNQCXX8NUA6T6JE8SV8GQKNSRP5KJH1VV4E0PU8N2WV8JBDOGCZ612KW2VMIJFR54O1B2S8Q6XRVXOXQ6H74LRUOLTDMQOWOD5WVVEXJO5SG7MJ0S3GL4JN3NC13I7JUCPVLLSPW5EFCBMD3PQ5WRU1N5OELNYYJCEVMEK4FSKJPCFSFJ47HS65R03U5KW8FVWIV7H9I8TZJ6QA7BW6JNSD1M7J93X4BLFI1R9LR9WBTDQB0FMMK2LXMO,KI43QBSCDKHY356,792,74713447034,TL7TRSGC5SIUEN,7B2NGSXJUSG,WKOPPZ1BKTBPJLW970FQ3LVUWD8QM0FDYPWV61OR02CQZB6F88WAQJXEIBL94U3T5V0P89JP4E9FSXVB9JW0XR3Z2Z7EKOU3ZAONQS2KBW0PFFZ434VULVAQ4KMUKE40B498495PSOJANR35ST8D8YR3NDJE4UZDHF1TLN57ZHOP38DWTVRS3V8PB8CLY6JPANLAKIYZED6J3Q8BOSR3P742Y7MFA8HMY3S5G84XS6CP6PKYQ59D9DETE3BSXPCJOB6XHXIWSYEV1AOXOIXJA7DOAQWLVTNDJ5TJ74BCPJHG,30,LW,22353325,5,1999-10-16,1427323,14240890,67610463,73134469,24170018186603,50,5921508,85878.109,QVS8QDWTK5RPQ4F72FL9,97191.033,Z35K5CYVRAK89N9LS7FZ,2020-12-05
266,61711259,88358211854207,92881800549236,80,LJ,Y41F0RQIAZD0H872D0X31ZR53SOO2T307I5S77JXDMMV81CHS1QVHKGBAW30ILSE8KXPDW8RQYM3P5COIK9JBW5XTZ6CFZ52U3F8QZS9B6A5W6ZFZZW3GJCDQSZIMWOAJL8VBRO0GKVK3X95RFOQPP2ORXP3V8KEPZ4JTXXNI0UOFQFH6SOR22NTIRDSYD5OD6O4LPWGEDAB86GJ1GDI119WNSULAV32MRYPS1WPHUKCCYQK7LUQ5FLTUOXGIQZ1K03S7SFCKZGB70KCGI7EJR5J3RWOZV7CQ13FEX0GP97OEH003ZM8FYIJOXH3DC40AAEZNLSAKD2ATFG2QYADT6I5YBPP5JS49HD6PDDJMCDF5M5L1OYANKEIZG6F9TTJT8FL2M2X7UT8KRVHQMVYW0F8G02Y2SQUVBIUNZ2NAGN225I01VEASGY978S5H04QNLILS03PHA4MMK7CLC5KQBZ8NTF0NCCQKOKEZAKKBT5LYR6X6D7E,2K5ZM0AA9RPGCC1,512,69243312649,XGXHVWN4FOPQUQ,NP7UTLUHDCT,LO1NXX2UKY66FVACLK24VGHY6KCIWTE9M9BYW6PNV161K2EM511BWS7E5URHC7RNG0S7UOKUV657257E5ZAT99XMMCO0EB2NXPD5XX7WAA240AH771C8VSIVC3SEU73AFAD9XJOU781HP0K1OX0WEZ5R0HWIELLD6R4DIP916GU29H6CYM4UMT3IP2VRWYIV1JBH92WMZW95WATI1HR2JL5PGT6IIX98OU3P5H9U6OUHF142N73GJBLSLLEMWKK7VG6WDQMLSXCTJE43Y5591ICH9NH1FVS81DC5J51PI10X,2K,R3,57832853,4,2008-10-04,57284082,35335265,37066623,89427126,953264981391,16,52280225,46784.356,77VLD0JTPW1SX5NN08V5,92634.226,3QGS61ZFE7PCJY0MVBOR,2005-06-02
267,62,763265136640473,91204662263708,17,KG,PGFEZ6P6MGHAR64D57V13IM2RETPM71R3J0CQ9ZVY3UOP2894JGYPCS3Y5C9319CQZ32OZ5E50O07KHEPQ6R27JFJ9XY4I2LWCYU0EZRHYAGYGN56JDMSKHEV693ZNOZUUCBJ4GN34GP4YUQJTV89AS3X90BQYXE21R1CJ4B4T3XKCPR8MGCK9HTNUJHLGMCXVB5ZF63SB6E9B0I47RU6TDFQLRM5Z7SG5CGDPZL8V6SUQLZV001T9F27A5C17JW0T3A83OSGA08EAOMQX0RDK4Z1N5W2X9833CYYZBCJP5FRRM24HC2PRWCTUADQHOMXCFVDFTVY0AYB02MWWS68TMKYLK132NVT4FA4HW7NRA8CX5P0CY2TLRZBD76Y7DI9TQNY8TNRANDRM7CRE73CL7IE6RVMDP5JS0BJD25XVO67EDNZYN7EVNS4PHEVTFSN0LH4BWSM74X5B99TB0TLVTL9G3BE1QMAC7G58OGNJQB1ECTQVMA,6USJDUT2T75E7R3,299,97622147380,LFNLV4EK0FACL8,X52HEZD4DC3,I1QT5UJHWHNO3WSOLDB1SW4QZHCK56J0NDG5WNB2GCAAR7XP8Y2M7JC1M76XY466OHD7MNBSOFJOWWUGP31SVRX8T74XTQLMS1PH75O0DGYCU5HE7YR5F6H9ESLZ92KJTUKTWZGGW2VXLHOIUL1BOFAGBEJDHQIDKWFV2TDLNLKMAV3BR1XUWORBGH6TK34IKEV3OGSNA1516T67JRR186647ZK6KABXYPY0Z6XYICTLXQCJ8OVE6ON2FGI5S8IWAYSK6SDY2UMQJA32HLA1S6SEOXT0PYZJCDZ9G6686SXG,NB,LO,50455290,2,2006-07-07,41777912,44599172,61573576,21283560,44063036148637,70,64287228,12072.896,6WXF0OQAON0LD2QLCEJP,7215.077,BV2GLBW5PXT6NI155VVY,1992-04-05
268,770,192696386620650,24634249048233,5,W2,VBP20UK6HGYN47I8CAYVNAS5UFX1F7GO066UGWKWANZ92KTNJRK2YNJ22JU8ZK17KI460WL4BS0FRH6T10MRW8ZYZQG7VJ5F9A9WX66VVEGQZNHHVLJ0LVGAI2M5VKVQPY8FV8P7SRCFMAD5LDXQ61LFBRXYI2RZ004MHQUHHKPD1HOH2MOWA99GCQDUOGATEYG5HN3FCFURAGFOVV3X4GPH1ZQ00OUK9DG5FO67Y0GPQDRLYCJWRA32D7M5SWSI12RLSXU4M09V8KWHKVRJYE2DF0MPEYQ55J0I4GQC7RKVYYKSVA34KVTBKFTQKONY34OBH4EPXIAW386Y1DOFYVGBDEMFPJ3USSHL3YEDNH1IXZ05OKU2KDHETC8L1MXBR0IQX2ZXXKJJ2QNJ7P5DNE96S6WUESTY2WZ6ATCQHARK1KKUQT3KNS54X1AX0SEGUCLSFSVQ29A2NODPP9B35IITX4MGF6H9KPJM820V2MTFP7EM4EAN,XKWDFAJ29XTOVPW,770,11508261209,ULOE1C89BQD24Y,977KHKGHU4U,X3OJISWGACISYOU74E5ULQG5JSSFR6H780KPENFRAJB2QAFV9WOACS4F1RVBX9DIGVQT8YQMINJAJHR4JXE2LBJOI4KJBWGS81U3T7QSBSVZLATCKELOJICMCE9YR0K4T3OMCQLIANB2O5LNRH3ZHP4MBOS4TYNO0EZ7X5L0A4S2X7XPF6HWQCHYD2874G9WTKPVMA1CNUF1YOMT0W68W78H1V44VBRZUJZPPH0WY90UQ87Z89L8D3J8DHDKR69XI5SU6VVJK4JUK072DI0N3OZHZ1DZ8HUWIZVLJKJMJD84,20,BH,89439571,5,2004-08-19,14256210,99427683,83474894,50893959,45360480717471,75,98040307,80936.787,RPU8QX1J0BPIP3BFT1DY,93357.098,O5WIZANWVK8WJZBWUSHN,2005-03-01
269,525,416497250462457,23694036959226,68,1T,L6LGYXCELUQY6JBH1CDU8KXEQC3CM5R529HBJEVIK9XXCHQW25UBQ42C34RXFEEOFKUILZL0AGWW3F552DZ31F62DWMZJUR4400CZGWWRBXEGOTXWS7ZYO176WDR4CVBO9B4ORVV490V7J9U3PWW2X5AK1D3AUN62S003YFAUHJ562JZ93F27IVWKHL56B9F614ZBLT6XLQOLT2YE0MQETQPKP2UW5B1C7URT85T2CYG9UK4NUPCY66GPJWN2HH8N0HSRGXCZYTQLU144C824TJ9NX73WSU670YICD4R6DKM28EVVYMCUOFP91EE9W3W9ZW6Y9FC205PLUSC2UONZ2Z5SZO81VSB370ZLV2XLTMWA5X6GFIZH2M4F26M1LTWG5SCL6ERB97DFFYE63OJEP2VQLNP8RL9LQ9JDKBOPVNQK28J7KHKYOC4VAPJVM1M1GD4T8EDIC7N8DY1LBZ27968KL4CF4ZJRLFZNY4UHT4X76X0UHZJ,SPJEJ1719DHGYLS,103,97517037773,FBPFJ52XADNBC0,KEDPDUCF6PP,4AI9XPHNL7VE5D3KN38MU8KPKXM1CPGRHC5KCGXLSHS17QJV0QV3326GWB1YZB9FMU27L0MJ7YK3N538T8HV71I2H8FPMJCBMPJOFWYI43VA7N6G6SO6JEUX2SBA1WO28QDZE7BKD49CZRCV2YCL8PEAI53FKOWHO78MBAYP5TAQRYOZ7RIHRY9Q91VRJ7AQF3WY3R4JA6Y0BIZJYOXUW8GX6BQIJ0STFMZ3XXRHNEVS6MNFHGC16I7ZCQ3SRG7DE7D575U54NA26IBMLU6HSBOG9ZDUAJHLBMRX94I2WB5W,39,B6,64766732,7,2011-01-06,34595640,70130306,64310394,68011182,64696383684956,75,39110432,31562.203,AJKHLUPP8Q8ZYU1ZDYVL,74490.095,Z58DFOYEJBZD50KUSNI9,2008-03-22
270,80,600657231329766,18778759834703,54,HP,1DFQ7E2LO1X61D0PNSAW1UHO2UA282X7D1Q708KCF5FP2B2CBCSUB1LBD3SE2QAKXR18RUISBD5QXUOBOSN53M1WYL2MGPV0U8PP6ORXBLJRSN7AFJC99XW1ZP9J6PREQYV0RVU4BYFJB8373AFKH5BL4R8ZFT00HMVV1MUJUFITPVQB36XXZPIP28QANQ2HVJ56TEVRRPLJKOAIMW3DUFHABIJ1IAHF78P3ZB70KNYAX61PWUPGMKKOUHIDJRH4UBF48CM7D56FFXYWKK1QFTJRJBT908P3DBW90L9FDQDZT6W7VJLLP0X676640GW8EHAOG78D4IA2LIG9H0KCW404SJMDDR5CRWRCL5BIJ3NSZI666CCMLI4I8ES0SBFB5N4NYE9TJK78JMMAG0LMILF3MA9AXTWOBUJE6AVPUN8Y4WBZFLA0ECMMTCBUX7CSWN2QJREPXKYVOKQ9SSS0BVP9Q0EWE5J6OKGMH7SNNS2QXI5ITYAG,QVG36VY60LEDGPC,508,97194679517,22ECT48SY6YH9V,O4ASNV0APE3,H15S8T08BZAT2RFDYZUF3O41OY7WK9P9BPDUJPI21LHVV6K0ZTKYL82JCLK8L9MWEX7H5YRR2FCDA4GFW55D4L00FDSPP71RWTH9HEVJ9S02HWXMX85KEDB8IS60D1FZL6NCOGDHFPP92VMXBMSJP8W1JC0JEVLX94I2EW07CS0WUHJW86S29ABG5X2IRLQ6ASEHT0TDP6H5AS1GJP2TO567GSUC38WCXHOMD0B439YJ9LOHYJ4X0J9SL812CLHOJELV2ISO8F9N2FR342RYG83O23R1TH49NYSS8DUG6KBZ,HH,K0,46778918,6,2006-11-17,43389646,73208333,91468068,23607007,7490017651378,1,75349193,2720.265,25PV1ANVWIGNDG29FUV9,65813.225,S9D6H5X9JX2V60BSQB5Z,2003-07-12
271,575,649292978149312,19885476862137,12,QI,P1ICU0MGIWP8LFEHG2SF619FZLNMRH60M6W7OX0612NDLYY0R8AS2AOTVH53A28IYUKTGOPFRL7A8C7GIXA02JRENSHDRV6OG3H3DH41BQDCAH07Z9PYM9VVTVDJCFY0F7LPFYEPZ9FZRPFO16WRWNJ0JP8C3T8G4UZGSHHS6O4D0VH34H4T9MULOE39M35FKF17EW15LX3TOCERWVQ3WPRNGPEGP861Q5H8DPSBK4MBWMWH36U7ZGR2VLWZECUTJT0AYO042OB4MGMQI50S1Q2Y8KME04ZF99FMTMU5NM7DHA8W19AL3V3DBI75IP7QTD8QWSNHRBKBZ2B8NHT7S0QY5JZD9TLV38FLUTJFNPZ60HUCGLN8NOYM1OSVKLY1EUS7UQCBTF6XDA3UETEMFW5X3AL8IE9NTVH58Q7KMNNGMJ6BKNOHUFRCXY98509A4VQWHVLF9EXCXGW803HAYQBT0Q1IKC9XCGCJLI8N2UN8KHIFU8AS,D41XCS68PSVUWXR,168,62681821485,I1EIQIZQJYTQCJ,PAXROXBPCWZ,RC2HZWYYMRUE1B6QW9WCLMRYONOGS61N56H8W77F8U0JOB23GQUBDAQ0LC14XS4WAOA60Z0AGVIWAGEWWKRA4XNBVDLN8FURVBI0FIX1OCWFJTU3MQDJD5O9YVASNFZ8PTTJQ1KWME8RR68I57R9CY50UGJ02W73LHNX9XRFN68K5753O975HMVB0DMTXC9YZDWGCLHBSYJMGZ0XEJEN3RL05LLUBJQ4SQBHL251QX9O4H809MWKZ8WJZOI938LSW4P8T9AQSUJW0OR5NYTRLVUCYZU5BLPIPZ9WBR1ACATI,02,QA,60546873,1,1990-04-08,51365580,3005911,44592065,92885432,1691401384432,81,39211531,95942.624,QD6F3L3X8BF3IDEC8PDA,1851.218,EZ15NRERQJJRS1GMAPOP,2002-02-20
272,7710621108,3345559900684,9682494526062,46,D6,NVDBKWZ3YN06TAOPFS5S9AH03W43MYA7X1S9A9T82VYT1CPHZ1142ES3NPD8HKLW80STENMLDK2KSHWX5DIRS02LJCOSVKTZDHZ8XXDBWBB8U657NWZTVVC6FXUFLVURCLA5QC2GOD3FJUYZOABOPX489LD6SH2WMQ7E67GX33ZYP41Z8UBZ1NRO69VBV51LF9WKP5O9YBRHDCU9VPP9ZG1VBOORH8K69UO1KPU8ZQ35FWDGHVZK6XW0Q9R1ZXQ2TDKSLJPHWJZTL5F5PJ5CC9QQLUE1GCS2C1BF3YJ0WU0DOOPGF0L7NGSATHLJQ52VZHDZGDOPZAL262ADU1BI5YA1ZA8US2F7ZRZ2CBQGVMSJIMBH6C09FDU244J1A2JMDJ6GQZ4GBMZCRWZ5XPAMYMECG0PLWIFDKKTAXINSHJA02RT8W3RNAD1K7J0C1XW910SUTREKQZQ8KMNSFNYHZNPJACV3TFUFND70AQD8N4G61U20AGA4,JG3J2GSEPS31JW2,448,79994826204,FU794A6A55EZPO,L2JR3N559MK,UHJXN1NVH0OITBBTVWLV2SB8H1X7YH2GN3Y976MI1WZ9SZJXL1XAL61DB7YCW14TAYVZVP4PYLY4T77ZGC7NK7UGBA6H52HRR4ICOOZ5105FQ9A2Y5VK06T2EWYAGC4038MXZN6MU9FDUJQHT3N6RM8UQ9K8M4EDYI2YSBNCO8ITKRCGU7FL4QSR1ZRKLRIWMGWVFAXJI8N1777DUVP1IMCJ7VV32KJ3GT7TDQYZUVI5PEHUR9207D9KCVZQK57MBXXXF20I5ORS46O00S5GOT3QDYWYMXTVIJG8ZSQ4ZBTT,KD,0W,76841335,7,2001-10-05,40572101,9680182,31793531,29888758,21656840069071,46,73027002,98257.699,UYNWP2HZPUY06FHDPCRV,15683.647,CLGLDNNEMYQHPJPEGAFC,2019-07-01
273,338844649,457666963829442,6898808653826,73,H3,TT71HM12OCXAGFDSXCESCCKPBJLTK49JF7HL2KTDJXZLZTM1T3222N8P50WASD4AB35OATC57F4RPAS1J4JSF5BL4KBCG9V5UW49JMTZUJ818D4Z48HKUHWMG2DIDEPK6CV7Z5JPZYSOUXB3SYAL3T1X8AIW8XVO7F6S0XS09IAKCYZRW93DTRHDNR58G2DX43CC1IU02YLMHYQC7Z0QXXSG44ZSV4H43O6CBU5JN70BO8OM0UYHMFIRI0JUU16Y9L6BFUSBGOVDBO4PRCA4QGCQZIO7KIOMGAF4Z5APPRDY2T0GRDY13BQEFQA53TWNUTZPS1DT5YKV2JVYIBU1R9KHBGESKBGSP8VW84JRMW09IJ8N4F77NPE7J5S4156WIV141QF0TWRU236EWI7TQCJ3DES8GA0GB52WOA8S058LJ500FTWD3CV2N67EGPGS9SLVRQ25WDWMK4KU18MHPPIKTQZREBIQHHY3DPKOTED1ECY55HNM,SZBE04MFIAOD9VS,975,30910027768,TN139VT5EAK92Y,EW0EBVKYBBD,07K6XIJLT3EHA72PQFI5P82CNSY1YHK8RNMWCGR5NBKHB3T1VUACJ3US3DJUA2LE9D4381KC829O6KTR2GPO3N64QWMXGHBWAMFX3ID4DQS4A3HSC8JBV8E99BRC4WS5ZU2IE8J3HEIUUVN5I2HWITY9H1AK3ETAMIGDGH4Z2JRWRYY4CM48PMUHXHSOKSR84SNHODWF66Z8NBDWGBZR36B1UTWU75ZKF4E5LVFWB0NB3Z4NFMOKPT186QO106G42FAE0V6DVL2XJIV72VJFJMW3B84PCR782EDTOMM7HZMW,9W,BJ,9227337,9,1997-12-12,78688915,31080754,24011563,80101489,85847251486349,54,50618456,12423.274,MYPG0Y7ZV2WPYKHE3CU5,80063.442,58G0OFNR2FHXWRQJ4D8R,2010-06-24
274,6,652990293421783,274879984115,7,Q8,XHL5UGIV9B8FUV8NXQSBBN0Y9SFBW4WW39GO3LDS5579XNF17AMDXDGRI5B5ZQKHDTM9CXLYAT6P5Y40ILOF5UY3UIVC8G2078O7UBQ90HOFNPPBHACAIN8URKZ9ZKY87UKNHRX3FWO07MY54BOZOXDE0EPIAV9FO5TAH9U44YCZPWPYP99I2R2ZEX0FUMM2ERPX5RT6PAXZ5JJFYHPWEVU2URZV0E3CDKJNFXKKWYCBUHPHK51C46H22TSXGAZQ1PUGHBPI8EZHA2OVW2NWSNAYHVSGLASKYLJYTAFI5TY8B20Y6Y0RNW67EE572L2K2SLZXJO0DNGYOLRLQBUSUWTH5FO81PNGC4HTGKURHE0IGVRH9LGI2PW6HX0UMR6YOWELRCYJ0OW7KITPWW9AW9BC75HLAALT4RME881L3B3IMSOF4XXP3JOC001R8JI6MPJGBXV92RHTS492CRDJU89LDV7U9GN7KBP2HYN4OXP1YLQYHYNS,1FOSI94JQCXXKGA,976,4862452275,UTPYLH2K730N3W,M5BOBRT2SI5,W4XUCOOD2JGDSZNY8YGSMY3OVX61ZQ9WBRCT1FG5ED3OOOAAEEK12JT0O6P0OY8D5HB91O32NSIDP53G0V8UX90R7US6Y0NLGY03XSOW5BJGKFJJ6TOHY0HOBQNE3ZB8T91CFSQMSWWPPEU2MU1PW6AFD357TFB6F4B2XWUXRRFKQXSMXIVSUVBR1G0Z5AULOYKM4IM4QCI1S0I5LSG7PDLKM5TN5U7UQJ6N7DK94JGUHLP5VQLPJ9F0NN8MGH6HVQ66VSUTN26Q06BCC1303IG49PD6SXZQ3JCY7FWMEOBL,M2,V6,20010916,1,2020-07-30,67379559,83210999,15140165,58293755,19032832785276,79,43941508,15058.202,SRP516KK5VXVANGW09BD,26680.326,YL6K23549JOOBQK4I0PI,1997-11-14
275,630430325,69242401482321,95807032526524,96,VS,4NWCML8T6EUJ3XGOMV5UH7RSYMEQ6TFAQTG88KVN4Q08QASIF46LYBDOVOGBEBH3TU9TVYD75N3L8LYHI603KQTBTKH8JE9S2S7CADILTSCVJRH2Z5ACS9KMQV8SIZSPLR0V360JRAXJ2NSNI9H6WWLTINBUKOWGYBRT39WHQJTJ5GF2DWGZC0LHWGBPWSLVF4KBLGZO4VOD0H6ZW442EK3K0Z3CIHMO2YXZSKDARIT905YRU7LY76I4B4AQ3E56PFLF6YD0SLL3GU6KU5IS4W9VIOKFGYZKIUY3XYXVSX8N5DUJTLDY3OLHFWA73LYH747H7TXM8SGWGFXFMB79FYP5D37UBKA77KFRB4LREN7FAVVSKBX9DVVUO62LXV1XTKRE23H5WLRKQFHD1AC5ATKJLKFVY2NG803ZKC1YTEEZU5CI0MX77J8M7ZDDS91124HAYSVJL1K5QQZDY9RXE9XWQNCQLMXSKC5T3O2OTQR8JGENZOFL,WDX77OKC419AGBH,799,52004267105,92QGTQWYWD5DYE,4PYO1ID2I29,DOD74HIY000X10U1QW26T9VQ6Q99AR0M6YPCU3M0J34S60XYRVXNGPUQLCWCDMNXG8946QM2NS70WS3HJJQVCQ69Z496DSRI1R669FJ61ZRJ4E1YW8AHU5T80IY1NQI03IB61UC48S67A0A7SI6XJJYDQXN9DT8FG70GBS00NAO6EAXBQL6NQXY1TJ1R2SDX0M85TBRRAST842IRLNV1J0MY9JJJ83KM7AOBNOSJY6GF2WZ1LP5D5JG85W714D5UDY3CMCFQ40KMKH7AV4TS4TRA0OC95WQVA7CT7BOV1R83,CF,4Y,43562926,1,1992-10-29,21877572,29203128,4082072,14070219,63413547134235,41,4235875,33071.445,NHOPQ8UNOJZFGYXVB0G6,55158.9,HXPNF0SYHR6D1DAC07KZ,2017-08-10
276,43354695,863532831010698,39362043066955,34,YW,3Y5J2PH706UX3EWXA4633KX3UQ2GQ44NEXTVAAQFALOBIF5SEKX2U9IN4KC4VZ40N6B34H82PZNRGHCXZS5WGYA11GFAVOU1K1Z6TJGGR56OIAXQVJ01Z5H9E0UVZ4HLSLPL44UXADK62HWTFBU4090MO9KZXGYIO963H5ZHGYHE067FDHJA5ZY6XNNVLYKW1LB77KXZGIC7WEZT918RJOMEPFVSPGAOK87Q6FKEAZBOMVHQILA00B2M7S354OXJ3IKPTLB9SN57O5CMC0Y04UGBVZWDTOAT6DNZ3E91BK4DEGLC7PFF936AGJZZWAN8NWUGL5FD6BQPMW8HMK56UCD3XFLUX42C5CFRZ9EG3Q067T134G96PLA7LHOYLLR7X85SWZO2R3HP5PIR7ZJ9ZZLUIX5KMITEMNSDFQ0WDDUJDDJ4B1PFQIQFIX14GZFBOYGLNTMRBNPNQJR22KMKEI3JJZFSTB3G6R5JEXLSM1VALMY80DH4,OCC1PB9HEH99KPU,238,2801376541,4TYABRGIQXCVIM,DYGHT4VXUF0,WPUNW5J8PS8VT7X6VAUDDZRA2RD3HJ5AL439ZNACN1YVUGYZ0NY1I0TEVTTNFYY7GYOAQ7GM0F2XDHJOAKCOPR8W4WU4G7S51IBQMY7VMYFNJJ6IRLZ0DEKE94G8NZLQRH999OUI951P5PUJ4UP5ZCY3025DJCVQ58TOD2XLO7FZQIXKJ8RC16Z1RYVD6XMUOYSOC5YGDO6QWOE3A0Y09HUWQTS7YCONGKEV5PHL68L9Q9IM2F1LP8645DNO8ZM2OM6LOT90AGTWWJJYZL9OCJ5CGCLT1V8ZDVK58AS28BAB,89,9F,98308182,0,1995-12-10,73685987,11235534,40695322,26642314,70105572658218,11,37434329,24115.711,ZFT6S7TIX1NJ7AH9VEME,92972.71,RJGQGNYCJZ418EFX8MW6,2012-04-20
277,2,201482407622685,43167575578841,31,C6,NPBMKXABZVDZ87E2MVQI4WNDZFBIF9ZIE6XMOK87GAKFRSZGDTDKG9FE592OCZF03X0G96DDL6ZPMBO6EUVO7CARMVHFXHH52DTWSPVJ1PY8GEGW03S9X7TXWUYJB490589P2WNJ95ID0ZW5955UBZ6Z96G38T370ARRT0JJA1E00MBWSH722FBAILRXDYAT03WVFDPRZZR52F0TY5ATXHEIDCMNRMRQIRVB5ZS8D8341LSQN8LZU8HQQRSVK6PGNGQG5GK94FP5SY15R0GRG90YKBPEOW74WCY2ZZYB1DX87U09NJ9O0R06VP1BOZ8SENTU8FIKT9FQLMA7PL5IC663RO8FPPK9RR96DU54J4HVMVIIS5VEVQKQYPT96JCUQK1E7CSCJYOZ23GPIDQB48HZPRRBE408OCTWSX5DZ46QELAEX090N40FI966LIICXIL82N6HNACKSZEBEM2MCY3IU0UXVJ5114VIYWIOXRLC8R04QVM3,53J8FOFWACQIB03,594,73641835622,PS2SGS3FGXXJGY,HBSM8G2IKQM,2Y08GAD679C841WNZOZKXO06LIONA68PZ0TO8NE5RICSNTFIKK83899UY05Y05L5U17HWJXGDXIYNR0MFOFHSXKWFXNWXZ5WPALFCW2954MRJKNXXQQ6D8SL70TNOU4JM7KBTXQBIYOY48MB9HOD8FXA0W37OWVB4EN13GZE5KMUG3ZARMMIG3ONW3R9I27AID8QXT5X7AGV7ONYS2LGV8EZPPPOLMKZI4I9TD6G6ITB573UJEEH7J42PJO9WPFTV6D8LGJ1NP444LMAVXJXBPF3UD25P03MGHM90ZCY1YEX,17,LX,47765507,5,2014-05-13,56387113,8243463,53026711,26770705,79806332103739,80,31712417,85769.554,YG3HRB8X6UWJAA41077D,22929.252,T727JLLW41UPQVPL4P0L,2004-11-15
278,8903,833250467859330,31146674732371,31,27,22BB9ECSSY02N2LM6I4WMELF6BJI6UWJ0CB4WYN6RBT52GNLEWFTSUP8WAS6WKGZWUMZKG3NM864A1OH4C6RNFSQ7TO90Q6SITEE7SH69P607IXKI0A2I4OCKWWBBRRBQVGZLTZ9HW4OT8POD7ZVBKZ3198KE8YVG31LHYD23O2HOAEHETWUNA9DWYFE92Y3I5JA9F3XIPFGGW0FVXXV2BOQB1W2VQM6QUJ1RMQD820L5BFRGLCAA503ET5ZFK9YDB57IKUUOEHCFACZHMI72NJVWPFVDRIPSGMU288N06G5BUU91UDNPZWSU8AWK7LAN4QW4UZOGX1R9KSG7WRYWB1CND0PCKDGHCAPSWGYBF6DXCQMS6GVSUP9GU6BN4OYTQD4686JHP97OL81V2LTIY0XG5TWV7UXAOMHWU4MH0G2ZIL9ZD9ATIUGNJUGTE8WW7ZZUEX763FC48RDKYFBW8FJU15LKXDS3BPK1IZNQOWYQ4UOUG6A,EX1AF7EBDC8PFC0,625,61944067111,IXPRKIRLC2D5GN,EW2AGM3YT9H,8L3S3Q4ANMSNABIUVWQUL8RIJXW03DN92MPTSW5DVSGSI39BCAL9K9JNWS6EDY4WIO01LWYN3Z9FF5JVHHLG11N3EK1NHDA0X44BK4TQ80GUB20H0TFIC3Z0SXEDIBWVWJF00L0EB6SZP3BKBBZOQJDCKAQAVGXM6P4Z5XRQANX83K7ST2DQGCXKLYIFUZFBZMVTOVI7DA2MBMJP9CXQQFQ3MZ92FOLHWWFSRFT1FIY7OZSNWGRWWHQJR6EIGFOG8K19Q7UXHXYDAKGM2VR5MTBVXNZN084FQ2Z25VFEKD4N,8U,CQ,41306656,6,2018-12-13,36336790,80968919,85182804,881295,38595432220471,55,36430767,39325.484,ZFAJ5LDCSNWE5PP66I6C,57364.472,WX5M3ZWGLACAX8CYGK6O,2014-07-10
